time,frequency,amplitude,harmonic_index
6.912500,466.163762,0.000000,0
0.000000,391.100928,0.503937,1
0.010000,391.100928,0.503937,1
0.020000,391.100928,0.503937,1
0.030000,391.100928,0.503937,1
0.040000,391.100928,0.503937,1
0.050000,391.100928,0.503937,1
0.060000,391.100928,0.503937,1
0.070000,391.100928,0.503937,1
0.080000,391.100928,0.503937,1
0.090000,391.100928,0.503937,1
0.100000,391.100928,0.503937,1
0.110000,391.100928,0.503937,1
0.120000,391.100928,0.503937,1
0.130000,391.100928,0.503937,1
0.140000,391.100928,0.503937,1
0.150000,391.100928,0.503937,1
0.160000,391.100928,0.503937,1
0.170000,391.100928,0.503937,1
0.180000,391.100928,0.503937,1
0.190000,391.100928,0.503937,1
0.200000,391.100928,0.503937,1
0.210000,391.100928,0.503937,1
0.220000,391.100928,0.503937,1
0.230000,391.100928,0.503937,1
0.240000,391.100928,0.503937,1
0.250000,391.100928,0.503937,1
0.260000,391.100928,0.503937,1
0.270000,391.100928,0.503937,1
0.280000,391.100928,0.503937,1
0.290000,391.100928,0.503937,1
0.300000,391.100928,0.503937,1
0.310000,391.100928,0.503937,1
0.320000,391.100928,0.503937,1
0.330000,391.100928,0.503937,1
0.340000,391.100928,0.503937,1
0.350000,391.100928,0.503937,1
0.360000,391.100928,0.503937,1
0.370000,391.100928,0.503937,1
0.380000,391.100928,0.503937,1
0.390000,391.100928,0.503937,1
0.400000,391.100928,0.503937,1
0.410000,391.100928,0.503937,1
0.420000,391.100928,0.503937,1
0.430000,391.100928,0.503937,1
0.440000,391.100928,0.503937,1
0.450000,391.100928,0.503937,1
0.460000,391.100928,0.503937,1
0.470000,391.100928,0.503937,1
0.480000,391.100928,0.503937,1
0.490000,391.100928,0.503937,1
0.500000,391.100928,0.503937,1
0.510000,391.100928,0.503937,1
0.520000,391.100928,0.503937,1
0.530000,391.100928,0.503937,1
0.540000,391.100928,0.503937,1
0.550000,391.100928,0.503937,1
0.560000,391.100928,0.503937,1
0.570000,391.100928,0.503937,1
0.580000,391.100928,0.503937,1
0.590000,391.100928,0.503937,1
0.600000,391.100928,0.503937,1
0.610000,391.100928,0.503937,1
0.620000,391.100928,0.503937,1
0.630000,391.100928,0.503937,1
0.640000,391.100928,0.503937,1
0.650000,391.100928,0.503937,1
0.660000,391.100928,0.503937,1
0.670000,391.100928,0.503937,1
0.680000,391.100928,0.503937,1
0.690000,391.100928,0.503937,1
0.700000,391.100928,0.503937,1
0.710000,391.100928,0.503937,1
0.720000,391.100928,0.503937,1
0.730000,391.100928,0.503937,1
0.740000,391.100928,0.503937,1
0.750000,391.100928,0.503937,1
0.760000,391.100928,0.503937,1
0.770000,391.100928,0.503937,1
0.780000,391.100928,0.503937,1
0.790000,391.100928,0.503937,1
0.800000,391.100928,0.503937,1
0.810000,391.100928,0.503937,1
0.820000,391.100928,0.503937,1
0.830000,391.100928,0.503937,1
0.840000,391.100928,0.503937,1
0.850000,391.100928,0.503937,1
0.860000,391.100928,0.503937,1
0.870000,391.100928,0.503937,1
0.880000,391.100928,0.503937,1
0.890000,391.100928,0.503937,1
0.900000,391.100928,0.503937,1
0.910000,391.100928,0.503937,1
0.920000,391.100928,0.503937,1
0.930000,391.100928,0.503937,1
0.940000,391.100928,0.503937,1
0.950000,391.100928,0.503937,1
0.960000,391.100928,0.503937,1
0.970000,391.100928,0.503937,1
0.980000,391.100928,0.503937,1
0.990000,391.100928,0.503937,1
1.000000,391.100928,0.503937,1
1.010000,391.100928,0.503937,1
1.020000,391.100928,0.503937,1
1.030000,391.100928,0.503937,1
1.040000,391.100928,0.503937,1
1.050000,391.100928,0.503937,1
1.060000,391.100928,0.503937,1
1.070000,391.100928,0.503937,1
1.080000,391.100928,0.503937,1
1.090000,391.100928,0.503937,1
1.100000,391.100928,0.503937,1
1.110000,391.100928,0.503937,1
1.120000,391.100928,0.503937,1
1.130000,391.100928,0.503937,1
1.140000,391.100928,0.503937,1
1.150000,391.100928,0.503937,1
1.160000,391.100928,0.503937,1
1.170000,391.100928,0.503937,1
1.180000,391.100928,0.503937,1
1.190000,391.100928,0.503937,1
1.200000,391.100928,0.503937,1
1.210000,391.100928,0.503937,1
1.220000,391.100928,0.503937,1
1.230000,391.100928,0.503937,1
1.240000,391.100928,0.503937,1
1.250000,391.100928,0.503937,1
1.260000,391.100928,0.503937,1
1.270000,391.100928,0.503937,1
1.280000,391.100928,0.503937,1
1.290000,391.100928,0.503937,1
1.300000,391.100928,0.503937,1
1.310000,391.100928,0.503937,1
1.320000,391.100928,0.503937,1
1.330000,391.100928,0.503937,1
1.340000,391.100928,0.503937,1
1.350000,391.100928,0.503937,1
1.360000,391.100928,0.503937,1
1.370000,391.100928,0.503937,1
1.380000,391.100928,0.503937,1
1.390000,391.100928,0.503937,1
1.400000,391.100928,0.503937,1
1.410000,391.100928,0.503937,1
1.420000,391.100928,0.503937,1
1.430000,391.100928,0.503937,1
1.440000,391.100928,0.503937,1
1.450000,391.100928,0.503937,1
1.460000,391.100928,0.503937,1
1.470000,391.100928,0.503937,1
1.480000,391.100928,0.503937,1
1.490000,391.100928,0.503937,1
1.500000,391.100928,0.503937,1
1.510000,391.100928,0.503937,1
1.520000,391.100928,0.503937,1
1.530000,391.100928,0.503937,1
1.540000,391.100928,0.503937,1
1.550000,391.100928,0.503937,1
1.560000,391.100928,0.503937,1
1.570000,391.100928,0.503937,1
1.580000,391.100928,0.503937,1
1.590000,391.100928,0.503937,1
1.600000,391.100928,0.503937,1
1.610000,391.100928,0.503937,1
1.620000,391.100928,0.503937,1
1.630000,391.100928,0.503937,1
1.640000,391.100928,0.503937,1
1.650000,391.100928,0.503937,1
1.660000,391.100928,0.503937,1
1.670000,391.100928,0.503937,1
1.680000,391.100928,0.503937,1
1.690000,391.100928,0.503937,1
1.700000,391.100928,0.503937,1
1.710000,391.100928,0.503937,1
1.720000,391.100928,0.503937,1
1.730000,391.100928,0.503937,1
1.740000,391.100928,0.503937,1
1.750000,391.100928,0.503937,1
1.760000,391.100928,0.503937,1
1.770000,391.100928,0.503937,1
1.780000,391.100928,0.503937,1
1.790000,391.100928,0.503937,1
1.800000,391.100928,0.503937,1
1.810000,391.100928,0.503937,1
1.820000,391.100928,0.503937,1
1.830000,391.100928,0.503937,1
1.840000,391.100928,0.503937,1
1.850000,391.100928,0.503937,1
1.860000,391.100928,0.503937,1
1.870000,391.100928,0.503937,1
1.880000,391.100928,0.503937,1
1.890000,391.100928,0.503937,1
1.900000,391.100928,0.503937,1
1.910000,391.100928,0.503937,1
1.920000,391.100928,0.503937,1
1.930000,391.100928,0.503937,1
1.940000,391.100928,0.503937,1
1.950000,391.100928,0.503937,1
1.960000,391.100928,0.503937,1
1.970000,391.100928,0.503937,1
1.980000,391.100928,0.503937,1
1.990000,391.100928,0.503937,1
2.000000,391.100928,0.503937,1
2.010000,391.100928,0.503937,1
2.020000,391.100928,0.503937,1
2.030000,391.100928,0.503937,1
2.040000,391.100928,0.503937,1
2.050000,391.100928,0.503937,1
2.060000,391.100928,0.503937,1
2.070000,391.100928,0.503937,1
2.080000,391.100928,0.503937,1
2.090000,391.100928,0.503937,1
2.100000,391.100928,0.503937,1
2.110000,391.100928,0.503937,1
2.120000,391.100928,0.503937,1
2.130000,391.100928,0.503937,1
2.140000,391.100928,0.503937,1
2.150000,391.100928,0.503937,1
2.160000,391.100928,0.503937,1
2.170000,391.100928,0.503937,1
2.180000,391.100928,0.503937,1
2.190000,391.100928,0.503937,1
2.200000,391.100928,0.503937,1
2.210000,391.100928,0.503937,1
2.220000,391.100928,0.503937,1
2.230000,391.100928,0.503937,1
2.240000,391.100928,0.503937,1
2.250000,391.100928,0.503937,1
2.260000,391.100928,0.503937,1
2.270000,391.100928,0.503937,1
2.280000,391.100928,0.503937,1
2.290000,391.100928,0.503937,1
2.300000,391.100928,0.503937,1
2.310000,391.100928,0.503937,1
2.320000,391.100928,0.503937,1
2.330000,391.100928,0.503937,1
2.340000,391.100928,0.503937,1
2.350000,391.100928,0.503937,1
2.360000,391.100928,0.503937,1
2.370000,391.100928,0.503937,1
2.380000,391.100928,0.503937,1
2.390000,391.100928,0.503937,1
2.400000,391.100928,0.503937,1
2.410000,391.100928,0.503937,1
2.420000,391.100928,0.503937,1
2.430000,391.100928,0.503937,1
2.440000,391.100928,0.503937,1
2.450000,391.100928,0.503937,1
2.460000,391.100928,0.503937,1
2.470000,391.100928,0.503937,1
2.480000,391.100928,0.503937,1
2.490000,391.100928,0.503937,1
2.500000,391.100928,0.503937,1
2.510000,391.100928,0.503937,1
2.520000,391.100928,0.503937,1
2.530000,391.100928,0.503937,1
2.540000,391.100928,0.503937,1
2.550000,391.100928,0.503937,1
2.560000,391.100928,0.503937,1
2.570000,391.100928,0.503937,1
2.580000,391.100928,0.503937,1
2.590000,391.100928,0.503937,1
2.600000,391.100928,0.503937,1
2.610000,391.100928,0.503937,1
2.620000,391.100928,0.503937,1
2.630000,391.100928,0.503937,1
2.640000,391.100928,0.503937,1
2.650000,391.100928,0.503937,1
2.660000,391.100928,0.503937,1
2.670000,391.100928,0.503937,1
2.680000,391.100928,0.503937,1
2.690000,391.100928,0.503937,1
2.700000,391.100928,0.503937,1
2.710000,391.100928,0.503937,1
2.720000,391.100928,0.503937,1
2.730000,391.100928,0.503937,1
2.740000,391.100928,0.503937,1
2.750000,391.100928,0.503937,1
2.760000,391.100928,0.503937,1
2.770000,391.100928,0.503937,1
2.780000,391.100928,0.503937,1
2.790000,391.100928,0.503937,1
2.800000,391.100928,0.503937,1
2.810000,391.100928,0.503937,1
2.820000,391.100928,0.503937,1
2.830000,391.100928,0.503937,1
2.840000,391.100928,0.503937,1
2.850000,391.100928,0.503937,1
2.860000,391.100928,0.503937,1
2.870000,391.100928,0.503937,1
2.880000,391.100928,0.503937,1
2.890000,391.100928,0.503937,1
2.900000,391.100928,0.503937,1
2.910000,391.100928,0.503937,1
2.920000,391.100928,0.503937,1
2.922917,391.995436,0.000000,1
4.000000,391.995436,0.503937,1
4.010000,391.995436,0.503937,1
4.020000,391.995436,0.503937,1
4.030000,391.995436,0.503937,1
4.040000,391.995436,0.503937,1
4.050000,391.995436,0.503937,1
4.060000,391.995436,0.503937,1
4.070000,391.995436,0.503937,1
4.080000,391.995436,0.503937,1
4.090000,391.995436,0.503937,1
4.100000,391.995436,0.503937,1
4.110000,391.995436,0.503937,1
4.120000,391.995436,0.503937,1
4.130000,391.995436,0.503937,1
4.140000,391.995436,0.503937,1
4.150000,391.995436,0.503937,1
4.160000,391.995436,0.503937,1
4.170000,391.995436,0.503937,1
4.180000,391.995436,0.503937,1
4.190000,391.995436,0.503937,1
4.200000,391.995436,0.503937,1
4.210000,391.995436,0.503937,1
4.220000,391.995436,0.503937,1
4.230000,391.995436,0.503937,1
4.240000,391.995436,0.503937,1
4.250000,391.995436,0.503937,1
4.260000,391.995436,0.503937,1
4.270000,391.995436,0.503937,1
4.280000,391.995436,0.503937,1
4.290000,391.995436,0.503937,1
4.300000,391.995436,0.503937,1
4.310000,391.995436,0.503937,1
4.320000,391.995436,0.503937,1
4.330000,391.995436,0.503937,1
4.340000,391.995436,0.503937,1
4.350000,391.995436,0.503937,1
4.360000,391.995436,0.503937,1
4.370000,391.995436,0.503937,1
4.380000,391.995436,0.503937,1
4.390000,391.995436,0.503937,1
4.400000,391.995436,0.503937,1
4.410000,391.995436,0.503937,1
4.420000,391.995436,0.503937,1
4.430000,391.995436,0.503937,1
4.440000,391.995436,0.503937,1
4.450000,391.995436,0.503937,1
4.460000,391.995436,0.503937,1
4.470000,391.995436,0.503937,1
4.480000,391.995436,0.503937,1
4.490000,391.995436,0.503937,1
4.500000,391.995436,0.503937,1
4.510000,391.995436,0.503937,1
4.520000,391.995436,0.503937,1
4.530000,391.995436,0.503937,1
4.540000,391.995436,0.503937,1
4.550000,391.995436,0.503937,1
4.560000,391.995436,0.503937,1
4.570000,391.995436,0.503937,1
4.580000,391.995436,0.503937,1
4.590000,391.995436,0.503937,1
4.600000,391.995436,0.503937,1
4.610000,391.995436,0.503937,1
4.620000,391.995436,0.503937,1
4.630000,391.995436,0.503937,1
4.640000,391.995436,0.503937,1
4.650000,391.995436,0.503937,1
4.660000,391.995436,0.503937,1
4.670000,391.995436,0.503937,1
4.680000,391.995436,0.503937,1
4.690000,391.995436,0.503937,1
4.700000,391.995436,0.503937,1
4.710000,391.995436,0.503937,1
4.720000,391.995436,0.503937,1
4.730000,391.995436,0.503937,1
4.740000,391.995436,0.503937,1
4.750000,391.995436,0.503937,1
4.760000,391.995436,0.503937,1
4.770000,391.995436,0.503937,1
4.780000,391.995436,0.503937,1
4.790000,391.995436,0.503937,1
4.800000,391.995436,0.503937,1
4.810000,391.995436,0.503937,1
4.820000,391.995436,0.503937,1
4.830000,391.995436,0.503937,1
4.840000,391.995436,0.503937,1
4.850000,391.995436,0.503937,1
4.860000,391.995436,0.503937,1
4.870000,391.995436,0.503937,1
4.880000,391.995436,0.503937,1
4.890000,391.995436,0.503937,1
4.900000,391.995436,0.503937,1
4.910000,391.995436,0.503937,1
4.920000,391.995436,0.503937,1
4.930000,391.995436,0.503937,1
4.940000,391.995436,0.503937,1
4.950000,391.995436,0.503937,1
4.960000,391.995436,0.503937,1
4.970000,391.995436,0.503937,1
4.980000,391.995436,0.503937,1
4.990000,391.995436,0.503937,1
5.000000,391.995436,0.503937,1
5.010000,391.995436,0.503937,1
5.020000,391.995436,0.503937,1
5.030000,391.995436,0.503937,1
5.040000,391.995436,0.503937,1
5.050000,391.995436,0.503937,1
5.060000,391.995436,0.503937,1
5.070000,391.995436,0.503937,1
5.080000,391.995436,0.503937,1
5.090000,391.995436,0.503937,1
5.100000,391.995436,0.503937,1
5.110000,391.995436,0.503937,1
5.120000,391.995436,0.503937,1
5.130000,391.995436,0.503937,1
5.140000,391.995436,0.503937,1
5.150000,391.995436,0.503937,1
5.160000,391.995436,0.503937,1
5.170000,391.995436,0.503937,1
5.180000,391.995436,0.503937,1
5.190000,391.995436,0.503937,1
5.200000,391.995436,0.503937,1
5.210000,391.995436,0.503937,1
5.220000,391.995436,0.503937,1
5.230000,391.995436,0.503937,1
5.240000,391.995436,0.503937,1
5.250000,391.995436,0.503937,1
5.260000,391.995436,0.503937,1
5.270000,391.995436,0.503937,1
5.280000,391.995436,0.503937,1
5.290000,391.995436,0.503937,1
5.300000,391.995436,0.503937,1
5.310000,391.995436,0.503937,1
5.320000,391.995436,0.503937,1
5.330000,391.995436,0.503937,1
5.340000,391.995436,0.503937,1
5.350000,391.995436,0.503937,1
5.360000,391.995436,0.503937,1
5.370000,391.995436,0.503937,1
5.380000,391.995436,0.503937,1
5.390000,391.995436,0.503937,1
5.400000,391.995436,0.503937,1
5.410000,391.995436,0.503937,1
5.420000,391.995436,0.503937,1
5.430000,391.995436,0.503937,1
5.440000,391.995436,0.503937,1
5.450000,391.995436,0.503937,1
5.460000,391.995436,0.503937,1
5.470000,391.995436,0.503937,1
5.480000,391.995436,0.503937,1
5.490000,391.995436,0.503937,1
5.500000,391.995436,0.503937,1
5.510000,391.995436,0.503937,1
5.520000,391.995436,0.503937,1
5.530000,391.995436,0.503937,1
5.540000,391.995436,0.503937,1
5.550000,391.995436,0.503937,1
5.560000,391.995436,0.503937,1
5.570000,391.995436,0.503937,1
5.580000,391.995436,0.503937,1
5.590000,391.995436,0.503937,1
5.600000,391.995436,0.503937,1
5.610000,391.995436,0.503937,1
5.620000,391.995436,0.503937,1
5.630000,391.995436,0.503937,1
5.640000,391.995436,0.503937,1
5.650000,391.995436,0.503937,1
5.660000,391.995436,0.503937,1
5.670000,391.995436,0.503937,1
5.680000,391.995436,0.503937,1
5.690000,391.995436,0.503937,1
5.700000,391.995436,0.503937,1
5.710000,391.995436,0.503937,1
5.720000,391.995436,0.503937,1
5.730000,391.995436,0.503937,1
5.740000,391.995436,0.503937,1
5.750000,391.995436,0.503937,1
5.760000,391.995436,0.503937,1
5.770000,391.995436,0.503937,1
5.780000,391.995436,0.503937,1
5.790000,391.995436,0.503937,1
5.800000,391.995436,0.503937,1
5.810000,391.995436,0.503937,1
5.820000,391.995436,0.503937,1
5.830000,391.995436,0.503937,1
5.840000,391.995436,0.503937,1
5.850000,391.995436,0.503937,1
5.860000,391.995436,0.503937,1
5.870000,391.995436,0.503937,1
5.880000,391.995436,0.503937,1
5.890000,391.995436,0.503937,1
5.900000,391.995436,0.503937,1
5.910000,391.995436,0.503937,1
5.920000,391.995436,0.503937,1
5.930000,391.995436,0.503937,1
5.940000,391.995436,0.503937,1
5.950000,391.995436,0.503937,1
5.960000,391.995436,0.503937,1
5.970000,391.995436,0.503937,1
5.980000,391.995436,0.503937,1
5.990000,391.995436,0.503937,1
6.000000,391.995436,0.503937,1
6.010000,391.995436,0.503937,1
6.020000,391.995436,0.503937,1
6.030000,391.995436,0.503937,1
6.040000,391.995436,0.503937,1
6.050000,391.995436,0.503937,1
6.060000,391.995436,0.503937,1
6.070000,391.995436,0.503937,1
6.080000,391.995436,0.503937,1
6.090000,391.995436,0.503937,1
6.100000,391.995436,0.503937,1
6.110000,391.995436,0.503937,1
6.120000,391.995436,0.503937,1
6.130000,391.995436,0.503937,1
6.140000,391.995436,0.503937,1
6.150000,391.995436,0.503937,1
6.160000,391.995436,0.503937,1
6.170000,391.995436,0.503937,1
6.180000,391.995436,0.503937,1
6.190000,391.995436,0.503937,1
6.200000,391.995436,0.503937,1
6.210000,391.995436,0.503937,1
6.220000,391.995436,0.503937,1
6.230000,391.995436,0.503937,1
6.240000,391.995436,0.503937,1
6.250000,391.995436,0.503937,1
6.260000,391.995436,0.503937,1
6.270000,391.995436,0.503937,1
6.280000,391.995436,0.503937,1
6.290000,391.995436,0.503937,1
6.300000,391.995436,0.503937,1
6.310000,391.995436,0.503937,1
6.320000,391.995436,0.503937,1
6.330000,391.995436,0.503937,1
6.340000,391.995436,0.503937,1
6.350000,391.995436,0.503937,1
6.360000,391.995436,0.503937,1
6.370000,391.995436,0.503937,1
6.380000,391.995436,0.503937,1
6.390000,391.995436,0.503937,1
6.400000,391.995436,0.503937,1
6.410000,391.995436,0.503937,1
6.420000,391.995436,0.503937,1
6.430000,391.995436,0.503937,1
6.440000,391.995436,0.503937,1
6.450000,391.995436,0.503937,1
6.460000,391.995436,0.503937,1
6.470000,391.995436,0.503937,1
6.480000,391.995436,0.503937,1
6.490000,391.995436,0.503937,1
6.500000,391.995436,0.503937,1
6.510000,391.995436,0.503937,1
6.520000,391.995436,0.503937,1
6.530000,391.995436,0.503937,1
6.540000,391.995436,0.503937,1
6.550000,391.995436,0.503937,1
6.560000,391.995436,0.503937,1
6.570000,391.995436,0.503937,1
6.580000,391.995436,0.503937,1
6.590000,391.995436,0.503937,1
6.600000,391.995436,0.503937,1
6.610000,391.995436,0.503937,1
6.620000,391.995436,0.503937,1
6.630000,391.995436,0.503937,1
6.640000,391.995436,0.503937,1
6.650000,391.995436,0.503937,1
6.660000,391.995436,0.503937,1
6.670000,391.995436,0.503937,1
6.680000,391.995436,0.503937,1
6.690000,391.995436,0.503937,1
6.700000,391.995436,0.503937,1
6.710000,391.995436,0.503937,1
6.720000,391.995436,0.503937,1
6.730000,391.995436,0.503937,1
6.740000,391.995436,0.503937,1
6.750000,391.995436,0.503937,1
6.760000,391.995436,0.503937,1
6.770000,391.995436,0.503937,1
6.780000,391.995436,0.503937,1
6.790000,391.995436,0.503937,1
6.800000,391.995436,0.503937,1
6.810000,391.995436,0.503937,1
6.820000,391.995436,0.503937,1
6.830000,391.995436,0.503937,1
6.840000,391.995436,0.503937,1
6.850000,391.995436,0.503937,1
6.860000,391.995436,0.503937,1
6.870000,391.995436,0.503937,1
6.880000,391.995436,0.503937,1
6.890000,391.995436,0.503937,1
6.900000,391.995436,0.503937,1
6.910000,391.995436,0.503937,1
6.920000,391.995436,0.503937,1
6.920833,391.995436,0.000000,1
