time,frequency,amplitude,harmonic_index
0.000000,325.938891,0.503937,2
0.010000,325.938891,0.503937,2
0.020000,325.938891,0.503937,2
0.030000,325.938891,0.503937,2
0.040000,325.938891,0.503937,2
0.050000,325.938891,0.503937,2
0.060000,325.938891,0.503937,2
0.070000,325.938891,0.503937,2
0.080000,325.938891,0.503937,2
0.090000,325.938891,0.503937,2
0.100000,325.938891,0.503937,2
0.110000,325.938891,0.503937,2
0.120000,325.938891,0.503937,2
0.130000,325.938891,0.503937,2
0.140000,325.938891,0.503937,2
0.150000,325.938891,0.503937,2
0.160000,325.938891,0.503937,2
0.170000,325.938891,0.503937,2
0.180000,325.938891,0.503937,2
0.190000,325.938891,0.503937,2
0.200000,325.938891,0.503937,2
0.210000,325.938891,0.503937,2
0.220000,325.938891,0.503937,2
0.230000,325.938891,0.503937,2
0.240000,325.938891,0.503937,2
0.250000,325.938891,0.503937,2
0.260000,325.938891,0.503937,2
0.270000,325.938891,0.503937,2
0.280000,325.938891,0.503937,2
0.290000,325.938891,0.503937,2
0.300000,325.938891,0.503937,2
0.310000,325.938891,0.503937,2
0.320000,325.938891,0.503937,2
0.330000,325.938891,0.503937,2
0.340000,325.938891,0.503937,2
0.350000,325.938891,0.503937,2
0.360000,325.938891,0.503937,2
0.370000,325.938891,0.503937,2
0.380000,325.938891,0.503937,2
0.390000,325.938891,0.503937,2
0.400000,325.938891,0.503937,2
0.410000,325.938891,0.503937,2
0.420000,325.938891,0.503937,2
0.430000,325.938891,0.503937,2
0.440000,325.938891,0.503937,2
0.450000,325.938891,0.503937,2
0.460000,325.938891,0.503937,2
0.470000,325.938891,0.503937,2
0.480000,325.938891,0.503937,2
0.490000,325.938891,0.503937,2
0.500000,325.938891,0.503937,2
0.510000,325.938891,0.503937,2
0.520000,325.938891,0.503937,2
0.530000,325.938891,0.503937,2
0.540000,325.938891,0.503937,2
0.550000,325.938891,0.503937,2
0.560000,325.938891,0.503937,2
0.570000,325.938891,0.503937,2
0.580000,325.938891,0.503937,2
0.590000,325.938891,0.503937,2
0.600000,325.938891,0.503937,2
0.610000,325.938891,0.503937,2
0.620000,325.938891,0.503937,2
0.630000,325.938891,0.503937,2
0.640000,325.938891,0.503937,2
0.650000,325.938891,0.503937,2
0.660000,325.938891,0.503937,2
0.670000,325.938891,0.503937,2
0.680000,325.938891,0.503937,2
0.690000,325.938891,0.503937,2
0.700000,325.938891,0.503937,2
0.710000,325.938891,0.503937,2
0.720000,325.938891,0.503937,2
0.730000,325.938891,0.503937,2
0.740000,325.938891,0.503937,2
0.750000,325.938891,0.503937,2
0.760000,325.938891,0.503937,2
0.770000,325.938891,0.503937,2
0.780000,325.938891,0.503937,2
0.790000,325.938891,0.503937,2
0.800000,325.938891,0.503937,2
0.810000,325.938891,0.503937,2
0.820000,325.938891,0.503937,2
0.830000,325.938891,0.503937,2
0.840000,325.938891,0.503937,2
0.850000,325.938891,0.503937,2
0.860000,325.938891,0.503937,2
0.870000,325.938891,0.503937,2
0.880000,325.938891,0.503937,2
0.890000,325.938891,0.503937,2
0.900000,325.938891,0.503937,2
0.910000,325.938891,0.503937,2
0.920000,325.938891,0.503937,2
0.930000,325.938891,0.503937,2
0.940000,325.938891,0.503937,2
0.950000,325.938891,0.503937,2
0.960000,325.938891,0.503937,2
0.970000,325.938891,0.503937,2
0.980000,325.938891,0.503937,2
0.990000,325.938891,0.503937,2
1.000000,325.938891,0.503937,2
1.010000,325.938891,0.503937,2
1.020000,325.938891,0.503937,2
1.030000,325.938891,0.503937,2
1.040000,325.938891,0.503937,2
1.050000,325.938891,0.503937,2
1.060000,325.938891,0.503937,2
1.070000,325.938891,0.503937,2
1.080000,325.938891,0.503937,2
1.090000,325.938891,0.503937,2
1.100000,325.938891,0.503937,2
1.110000,325.938891,0.503937,2
1.120000,325.938891,0.503937,2
1.130000,325.938891,0.503937,2
1.140000,325.938891,0.503937,2
1.150000,325.938891,0.503937,2
1.160000,325.938891,0.503937,2
1.170000,325.938891,0.503937,2
1.180000,325.938891,0.503937,2
1.190000,325.938891,0.503937,2
1.200000,325.938891,0.503937,2
1.210000,325.938891,0.503937,2
1.220000,325.938891,0.503937,2
1.230000,325.938891,0.503937,2
1.240000,325.938891,0.503937,2
1.250000,325.938891,0.503937,2
1.260000,325.938891,0.503937,2
1.270000,325.938891,0.503937,2
1.280000,325.938891,0.503937,2
1.290000,325.938891,0.503937,2
1.300000,325.938891,0.503937,2
1.310000,325.938891,0.503937,2
1.320000,325.938891,0.503937,2
1.330000,325.938891,0.503937,2
1.340000,325.938891,0.503937,2
1.350000,325.938891,0.503937,2
1.360000,325.938891,0.503937,2
1.370000,325.938891,0.503937,2
1.380000,325.938891,0.503937,2
1.390000,325.938891,0.503937,2
1.400000,325.938891,0.503937,2
1.410000,325.938891,0.503937,2
1.420000,325.938891,0.503937,2
1.430000,325.938891,0.503937,2
1.440000,325.938891,0.503937,2
1.450000,325.938891,0.503937,2
1.460000,325.938891,0.503937,2
1.470000,325.938891,0.503937,2
1.480000,325.938891,0.503937,2
1.490000,325.938891,0.503937,2
1.500000,325.938891,0.503937,2
1.510000,325.938891,0.503937,2
1.520000,325.938891,0.503937,2
1.530000,325.938891,0.503937,2
1.540000,325.938891,0.503937,2
1.550000,325.938891,0.503937,2
1.560000,325.938891,0.503937,2
1.570000,325.938891,0.503937,2
1.580000,325.938891,0.503937,2
1.590000,325.938891,0.503937,2
1.600000,325.938891,0.503937,2
1.610000,325.938891,0.503937,2
1.620000,325.938891,0.503937,2
1.630000,325.938891,0.503937,2
1.640000,325.938891,0.503937,2
1.650000,325.938891,0.503937,2
1.660000,325.938891,0.503937,2
1.670000,325.938891,0.503937,2
1.680000,325.938891,0.503937,2
1.690000,325.938891,0.503937,2
1.700000,325.938891,0.503937,2
1.710000,325.938891,0.503937,2
1.720000,325.938891,0.503937,2
1.730000,325.938891,0.503937,2
1.740000,325.938891,0.503937,2
1.750000,325.938891,0.503937,2
1.760000,325.938891,0.503937,2
1.770000,325.938891,0.503937,2
1.780000,325.938891,0.503937,2
1.790000,325.938891,0.503937,2
1.800000,325.938891,0.503937,2
1.810000,325.938891,0.503937,2
1.820000,325.938891,0.503937,2
1.830000,325.938891,0.503937,2
1.840000,325.938891,0.503937,2
1.850000,325.938891,0.503937,2
1.860000,325.938891,0.503937,2
1.870000,325.938891,0.503937,2
1.880000,325.938891,0.503937,2
1.890000,325.938891,0.503937,2
1.900000,325.938891,0.503937,2
1.910000,325.938891,0.503937,2
1.920000,325.938891,0.503937,2
1.930000,325.938891,0.503937,2
1.940000,325.938891,0.503937,2
1.950000,325.938891,0.503937,2
1.960000,325.938891,0.503937,2
1.970000,325.938891,0.503937,2
1.980000,325.938891,0.503937,2
1.990000,325.938891,0.503937,2
2.000000,325.938891,0.503937,2
2.010000,325.938891,0.503937,2
2.020000,325.938891,0.503937,2
2.030000,325.938891,0.503937,2
2.040000,325.938891,0.503937,2
2.050000,325.938891,0.503937,2
2.060000,325.938891,0.503937,2
2.070000,325.938891,0.503937,2
2.080000,325.938891,0.503937,2
2.090000,325.938891,0.503937,2
2.100000,325.938891,0.503937,2
2.110000,325.938891,0.503937,2
2.120000,325.938891,0.503937,2
2.130000,325.938891,0.503937,2
2.140000,325.938891,0.503937,2
2.150000,325.938891,0.503937,2
2.160000,325.938891,0.503937,2
2.170000,325.938891,0.503937,2
2.180000,325.938891,0.503937,2
2.190000,325.938891,0.503937,2
2.200000,325.938891,0.503937,2
2.210000,325.938891,0.503937,2
2.220000,325.938891,0.503937,2
2.230000,325.938891,0.503937,2
2.240000,325.938891,0.503937,2
2.250000,325.938891,0.503937,2
2.260000,325.938891,0.503937,2
2.270000,325.938891,0.503937,2
2.280000,325.938891,0.503937,2
2.290000,325.938891,0.503937,2
2.300000,325.938891,0.503937,2
2.310000,325.938891,0.503937,2
2.320000,325.938891,0.503937,2
2.330000,325.938891,0.503937,2
2.340000,325.938891,0.503937,2
2.350000,325.938891,0.503937,2
2.360000,325.938891,0.503937,2
2.370000,325.938891,0.503937,2
2.380000,325.938891,0.503937,2
2.390000,325.938891,0.503937,2
2.400000,325.938891,0.503937,2
2.410000,325.938891,0.503937,2
2.420000,325.938891,0.503937,2
2.430000,325.938891,0.503937,2
2.440000,325.938891,0.503937,2
2.450000,325.938891,0.503937,2
2.460000,325.938891,0.503937,2
2.470000,325.938891,0.503937,2
2.480000,325.938891,0.503937,2
2.490000,325.938891,0.503937,2
2.500000,325.938891,0.503937,2
2.510000,325.938891,0.503937,2
2.520000,325.938891,0.503937,2
2.530000,325.938891,0.503937,2
2.540000,325.938891,0.503937,2
2.550000,325.938891,0.503937,2
2.560000,325.938891,0.503937,2
2.570000,325.938891,0.503937,2
2.580000,325.938891,0.503937,2
2.590000,325.938891,0.503937,2
2.600000,325.938891,0.503937,2
2.610000,325.938891,0.503937,2
2.620000,325.938891,0.503937,2
2.630000,325.938891,0.503937,2
2.640000,325.938891,0.503937,2
2.650000,325.938891,0.503937,2
2.660000,325.938891,0.503937,2
2.670000,325.938891,0.503937,2
2.680000,325.938891,0.503937,2
2.690000,325.938891,0.503937,2
2.700000,325.938891,0.503937,2
2.710000,325.938891,0.503937,2
2.720000,325.938891,0.503937,2
2.730000,325.938891,0.503937,2
2.740000,325.938891,0.503937,2
2.750000,325.938891,0.503937,2
2.760000,325.938891,0.503937,2
2.770000,325.938891,0.503937,2
2.780000,325.938891,0.503937,2
2.790000,325.938891,0.503937,2
2.800000,325.938891,0.503937,2
2.810000,325.938891,0.503937,2
2.820000,325.938891,0.503937,2
2.830000,325.938891,0.503937,2
2.840000,325.938891,0.503937,2
2.850000,325.938891,0.503937,2
2.860000,325.938891,0.503937,2
2.870000,325.938891,0.503937,2
2.880000,325.938891,0.503937,2
2.890000,325.938891,0.503937,2
2.900000,325.938891,0.503937,2
2.910000,325.938891,0.503937,2
2.920000,325.938891,0.503937,2
2.930000,325.938891,0.503937,2
2.931250,329.627557,0.000000,2
4.000000,329.627557,0.503937,2
4.010000,329.627557,0.503937,2
4.020000,329.627557,0.503937,2
4.030000,329.627557,0.503937,2
4.040000,329.627557,0.503937,2
4.050000,329.627557,0.503937,2
4.060000,329.627557,0.503937,2
4.070000,329.627557,0.503937,2
4.080000,329.627557,0.503937,2
4.090000,329.627557,0.503937,2
4.100000,329.627557,0.503937,2
4.110000,329.627557,0.503937,2
4.120000,329.627557,0.503937,2
4.130000,329.627557,0.503937,2
4.140000,329.627557,0.503937,2
4.150000,329.627557,0.503937,2
4.160000,329.627557,0.503937,2
4.170000,329.627557,0.503937,2
4.180000,329.627557,0.503937,2
4.190000,329.627557,0.503937,2
4.200000,329.627557,0.503937,2
4.210000,329.627557,0.503937,2
4.220000,329.627557,0.503937,2
4.230000,329.627557,0.503937,2
4.240000,329.627557,0.503937,2
4.250000,329.627557,0.503937,2
4.260000,329.627557,0.503937,2
4.270000,329.627557,0.503937,2
4.280000,329.627557,0.503937,2
4.290000,329.627557,0.503937,2
4.300000,329.627557,0.503937,2
4.310000,329.627557,0.503937,2
4.320000,329.627557,0.503937,2
4.330000,329.627557,0.503937,2
4.340000,329.627557,0.503937,2
4.350000,329.627557,0.503937,2
4.360000,329.627557,0.503937,2
4.370000,329.627557,0.503937,2
4.380000,329.627557,0.503937,2
4.390000,329.627557,0.503937,2
4.400000,329.627557,0.503937,2
4.410000,329.627557,0.503937,2
4.420000,329.627557,0.503937,2
4.430000,329.627557,0.503937,2
4.440000,329.627557,0.503937,2
4.450000,329.627557,0.503937,2
4.460000,329.627557,0.503937,2
4.470000,329.627557,0.503937,2
4.480000,329.627557,0.503937,2
4.490000,329.627557,0.503937,2
4.500000,329.627557,0.503937,2
4.510000,329.627557,0.503937,2
4.520000,329.627557,0.503937,2
4.530000,329.627557,0.503937,2
4.540000,329.627557,0.503937,2
4.550000,329.627557,0.503937,2
4.560000,329.627557,0.503937,2
4.570000,329.627557,0.503937,2
4.580000,329.627557,0.503937,2
4.590000,329.627557,0.503937,2
4.600000,329.627557,0.503937,2
4.610000,329.627557,0.503937,2
4.620000,329.627557,0.503937,2
4.630000,329.627557,0.503937,2
4.640000,329.627557,0.503937,2
4.650000,329.627557,0.503937,2
4.660000,329.627557,0.503937,2
4.670000,329.627557,0.503937,2
4.680000,329.627557,0.503937,2
4.690000,329.627557,0.503937,2
4.700000,329.627557,0.503937,2
4.710000,329.627557,0.503937,2
4.720000,329.627557,0.503937,2
4.730000,329.627557,0.503937,2
4.740000,329.627557,0.503937,2
4.750000,329.627557,0.503937,2
4.760000,329.627557,0.503937,2
4.770000,329.627557,0.503937,2
4.780000,329.627557,0.503937,2
4.790000,329.627557,0.503937,2
4.800000,329.627557,0.503937,2
4.810000,329.627557,0.503937,2
4.820000,329.627557,0.503937,2
4.830000,329.627557,0.503937,2
4.840000,329.627557,0.503937,2
4.850000,329.627557,0.503937,2
4.860000,329.627557,0.503937,2
4.870000,329.627557,0.503937,2
4.880000,329.627557,0.503937,2
4.890000,329.627557,0.503937,2
4.900000,329.627557,0.503937,2
4.910000,329.627557,0.503937,2
4.920000,329.627557,0.503937,2
4.930000,329.627557,0.503937,2
4.940000,329.627557,0.503937,2
4.950000,329.627557,0.503937,2
4.960000,329.627557,0.503937,2
4.970000,329.627557,0.503937,2
4.980000,329.627557,0.503937,2
4.990000,329.627557,0.503937,2
5.000000,329.627557,0.503937,2
5.010000,329.627557,0.503937,2
5.020000,329.627557,0.503937,2
5.030000,329.627557,0.503937,2
5.040000,329.627557,0.503937,2
5.050000,329.627557,0.503937,2
5.060000,329.627557,0.503937,2
5.070000,329.627557,0.503937,2
5.080000,329.627557,0.503937,2
5.090000,329.627557,0.503937,2
5.100000,329.627557,0.503937,2
5.110000,329.627557,0.503937,2
5.120000,329.627557,0.503937,2
5.130000,329.627557,0.503937,2
5.140000,329.627557,0.503937,2
5.150000,329.627557,0.503937,2
5.160000,329.627557,0.503937,2
5.170000,329.627557,0.503937,2
5.180000,329.627557,0.503937,2
5.190000,329.627557,0.503937,2
5.200000,329.627557,0.503937,2
5.210000,329.627557,0.503937,2
5.220000,329.627557,0.503937,2
5.230000,329.627557,0.503937,2
5.240000,329.627557,0.503937,2
5.250000,329.627557,0.503937,2
5.260000,329.627557,0.503937,2
5.270000,329.627557,0.503937,2
5.280000,329.627557,0.503937,2
5.290000,329.627557,0.503937,2
5.300000,329.627557,0.503937,2
5.310000,329.627557,0.503937,2
5.320000,329.627557,0.503937,2
5.330000,329.627557,0.503937,2
5.340000,329.627557,0.503937,2
5.350000,329.627557,0.503937,2
5.360000,329.627557,0.503937,2
5.370000,329.627557,0.503937,2
5.380000,329.627557,0.503937,2
5.390000,329.627557,0.503937,2
5.400000,329.627557,0.503937,2
5.410000,329.627557,0.503937,2
5.420000,329.627557,0.503937,2
5.430000,329.627557,0.503937,2
5.440000,329.627557,0.503937,2
5.450000,329.627557,0.503937,2
5.460000,329.627557,0.503937,2
5.470000,329.627557,0.503937,2
5.480000,329.627557,0.503937,2
5.490000,329.627557,0.503937,2
5.500000,329.627557,0.503937,2
5.510000,329.627557,0.503937,2
5.520000,329.627557,0.503937,2
5.530000,329.627557,0.503937,2
5.540000,329.627557,0.503937,2
5.550000,329.627557,0.503937,2
5.560000,329.627557,0.503937,2
5.570000,329.627557,0.503937,2
5.580000,329.627557,0.503937,2
5.590000,329.627557,0.503937,2
5.600000,329.627557,0.503937,2
5.610000,329.627557,0.503937,2
5.620000,329.627557,0.503937,2
5.630000,329.627557,0.503937,2
5.640000,329.627557,0.503937,2
5.650000,329.627557,0.503937,2
5.660000,329.627557,0.503937,2
5.670000,329.627557,0.503937,2
5.680000,329.627557,0.503937,2
5.690000,329.627557,0.503937,2
5.700000,329.627557,0.503937,2
5.710000,329.627557,0.503937,2
5.720000,329.627557,0.503937,2
5.730000,329.627557,0.503937,2
5.740000,329.627557,0.503937,2
5.750000,329.627557,0.503937,2
5.760000,329.627557,0.503937,2
5.770000,329.627557,0.503937,2
5.780000,329.627557,0.503937,2
5.790000,329.627557,0.503937,2
5.800000,329.627557,0.503937,2
5.810000,329.627557,0.503937,2
5.820000,329.627557,0.503937,2
5.830000,329.627557,0.503937,2
5.840000,329.627557,0.503937,2
5.850000,329.627557,0.503937,2
5.860000,329.627557,0.503937,2
5.870000,329.627557,0.503937,2
5.880000,329.627557,0.503937,2
5.890000,329.627557,0.503937,2
5.900000,329.627557,0.503937,2
5.910000,329.627557,0.503937,2
5.920000,329.627557,0.503937,2
5.930000,329.627557,0.503937,2
5.940000,329.627557,0.503937,2
5.950000,329.627557,0.503937,2
5.960000,329.627557,0.503937,2
5.970000,329.627557,0.503937,2
5.980000,329.627557,0.503937,2
5.990000,329.627557,0.503937,2
6.000000,329.627557,0.503937,2
6.010000,329.627557,0.503937,2
6.020000,329.627557,0.503937,2
6.030000,329.627557,0.503937,2
6.040000,329.627557,0.503937,2
6.050000,329.627557,0.503937,2
6.060000,329.627557,0.503937,2
6.070000,329.627557,0.503937,2
6.080000,329.627557,0.503937,2
6.090000,329.627557,0.503937,2
6.100000,329.627557,0.503937,2
6.110000,329.627557,0.503937,2
6.120000,329.627557,0.503937,2
6.130000,329.627557,0.503937,2
6.140000,329.627557,0.503937,2
6.150000,329.627557,0.503937,2
6.160000,329.627557,0.503937,2
6.170000,329.627557,0.503937,2
6.180000,329.627557,0.503937,2
6.190000,329.627557,0.503937,2
6.200000,329.627557,0.503937,2
6.210000,329.627557,0.503937,2
6.220000,329.627557,0.503937,2
6.230000,329.627557,0.503937,2
6.240000,329.627557,0.503937,2
6.250000,329.627557,0.503937,2
6.260000,329.627557,0.503937,2
6.270000,329.627557,0.503937,2
6.280000,329.627557,0.503937,2
6.290000,329.627557,0.503937,2
6.300000,329.627557,0.503937,2
6.310000,329.627557,0.503937,2
6.320000,329.627557,0.503937,2
6.330000,329.627557,0.503937,2
6.340000,329.627557,0.503937,2
6.350000,329.627557,0.503937,2
6.360000,329.627557,0.503937,2
6.370000,329.627557,0.503937,2
6.380000,329.627557,0.503937,2
6.390000,329.627557,0.503937,2
6.400000,329.627557,0.503937,2
6.410000,329.627557,0.503937,2
6.420000,329.627557,0.503937,2
6.430000,329.627557,0.503937,2
6.440000,329.627557,0.503937,2
6.450000,329.627557,0.503937,2
6.460000,329.627557,0.503937,2
6.470000,329.627557,0.503937,2
6.480000,329.627557,0.503937,2
6.490000,329.627557,0.503937,2
6.500000,329.627557,0.503937,2
6.510000,329.627557,0.503937,2
6.520000,329.627557,0.503937,2
6.530000,329.627557,0.503937,2
6.540000,329.627557,0.503937,2
6.550000,329.627557,0.503937,2
6.560000,329.627557,0.503937,2
6.570000,329.627557,0.503937,2
6.580000,329.627557,0.503937,2
6.590000,329.627557,0.503937,2
6.600000,329.627557,0.503937,2
6.610000,329.627557,0.503937,2
6.620000,329.627557,0.503937,2
6.630000,329.627557,0.503937,2
6.640000,329.627557,0.503937,2
6.650000,329.627557,0.503937,2
6.660000,329.627557,0.503937,2
6.670000,329.627557,0.503937,2
6.680000,329.627557,0.503937,2
6.690000,329.627557,0.503937,2
6.700000,329.627557,0.503937,2
6.710000,329.627557,0.503937,2
6.720000,329.627557,0.503937,2
6.730000,329.627557,0.503937,2
6.740000,329.627557,0.503937,2
6.750000,329.627557,0.503937,2
6.760000,329.627557,0.503937,2
6.770000,329.627557,0.503937,2
6.780000,329.627557,0.503937,2
6.790000,329.627557,0.503937,2
6.800000,329.627557,0.503937,2
6.810000,329.627557,0.503937,2
6.820000,329.627557,0.503937,2
6.830000,329.627557,0.503937,2
6.840000,329.627557,0.503937,2
6.850000,329.627557,0.503937,2
6.860000,329.627557,0.503937,2
6.870000,329.627557,0.503937,2
6.880000,329.627557,0.503937,2
6.890000,329.627557,0.503937,2
6.900000,329.627557,0.503937,2
6.910000,329.627557,0.503937,2
6.920000,329.627557,0.503937,2
6.930000,329.627557,0.503937,2
